LIMIT_BAL;CHECKING_ACCOUNT;EDUCATION;MARRIAGE;AGE;BILL_AMT;PAY_AMT1;DEFAULT_AMT
66242;Yes;2.University;Married;44;42831,475;3011;0
21077;Yes;2.University;Married;33;19676,885;903,3;0
108396;Yes;2.University;Single;34;32934,9202;1506,7044;0
60220;Yes;1.High School;Single;53;593,7692;357,7068;0
24088;Yes;2.University;Single;25;23163,623;1072,5182;0
39143;No;3.Graduate School;Married;35;24004,8964;1204,4;0
45165;No;3.Graduate School;Married;49;2547,306;2547,306;0
45165;No;1.High School;Married;53;5482,7299;301,1;0
57209;Yes;2.University;Single;27;1643,7049;301,1;0
24088;Yes;2.University;Married;31;117,429;117,429;0
78286;Yes;2.University;Single;31;24216,2686;0;1
24088;No;3.Graduate School;Single;34;19218,3097;903,3;0
78286;Yes;3.Graduate School;Single;30;29113,0579;1505,5;0
15055;No;3.Graduate School;Single;33;7385,6819;74,9739;0
15055;Yes;2.University;Married;26;4628,2081;4628,2081;0
15055;Yes;3.Graduate School;Married;40;140,0115;0;1
93341;No;3.Graduate School;Married;48;1621,1224;462,4896;0
15055;No;3.Graduate School;Single;27;5635,3876;530,5382;0
42154;Yes;2.University;Single;32;29950,417;1505,5;0
30110;Yes;2.University;Married;28;22503,9129;1053,85;0
36132;Yes;3.Graduate School;Single;27;2878,2149;361,32;0
12044;Yes;3.Graduate School;Single;26;6216,8117;903,3;0
24088;Yes;2.University;Married;34;14919,8061;644,6551;0
36132;No;2.University;Single;31;33279,0775;0;1
6022;Yes;2.University;Single;22;53,8969;53,8969;0
6022;No;2.University;Single;33;5978,9427;893,3637;0
24088;Yes;2.University;Married;29;23954,0105;951,7771;0
9033;Yes;1.High School;Single;26;8947,7887;781,3545;0
36132;No;3.Graduate School;Single;34;188,1875;90,33;0
21077;Yes;2.University;Married;27;8714,7373;1083,96;0
45165;No;2.University;Married;32;43804,9313;3011;0
27099;No;2.University;Single;29;26620,8532;1324,84;0
72264;Yes;3.Graduate School;Single;36;5419,8;5419,8;0
15055;No;2.University;Single;29;9247,3832;412,507;0
45165;Yes;2.University;Single;33;13677,4675;602,2;0
72264;No;3.Graduate School;Single;30;1442,269;1442,269;0
135495;No;3.Graduate School;Single;37;4524,3286;1806,6;0
15055;No;3.Graduate School;Single;26;158,3786;158,3786;0
21077;Yes;1.High School;Married;24;15302,5042;906,9132;0
24088;No;2.University;Single;26;10811,8988;1505,5;0
15055;No;3.Graduate School;Single;24;1301,9564;1301,9564;0
15055;No;2.University;Single;23;14335,6721;638,9342;0
21077;No;2.University;Married;29;19464,6095;903,3;0
15055;Yes;2.University;Single;33;4740,2173;380,8915;0
30110;Yes;1.High School;Single;27;11771,8056;589,5538;0
60220;Yes;2.University;Single;24;12220,4446;407,3883;0
54198;No;3.Graduate School;Single;38;657,3013;657,3013;0
72264;Yes;3.Graduate School;Single;38;631,7078;631,7078;0
27099;Yes;1.High School;Married;35;11308,4127;1025,8477;0
15055;Yes;2.University;Single;33;5344,2239;421,54;0
24088;No;2.University;Single;48;21945,6735;752,75;0
63231;Yes;3.Graduate School;Married;43;295,3791;295,3791;0
105385;No;1.High School;Married;41;102022,3152;3614,7055;0
48176;No;2.University;Single;45;39791,5694;1606,6696;0
24088;No;2.University;Married;47;15524,716;608,8242;0
15055;No;2.University;Single;25;1786,7274;301,1;0
9033;No;3.Graduate School;Married;38;8757,4935;723,5433;0
60220;No;2.University;Single;33;24600,7733;894,8692;0
87319;Yes;2.University;Single;28;41514,1625;1896,93;0
66242;No;3.Graduate School;Single;34;8511,1937;602,2;0
54198;No;3.Graduate School;Single;28;5539,9389;3231,4052;0
150550;No;1.High School;Married;38;21805,3609;1005,0718;0
63231;No;2.University;Married;39;1085,4655;1085,4655;0
30110;Yes;2.University;Single;23;2394,9494;602,2;0
72264;No;3.Graduate School;Married;37;51169,8373;2107,7;0
69253;No;2.University;Married;36;1618,7136;602,2;0
90330;Yes;2.University;Married;35;5559,2093;3625,8462;0
15055;Yes;2.University;Single;30;3079,6508;3079,6508;0
21077;Yes;2.University;Single;24;20731,3372;953,5837;0
33121;Yes;2.University;Single;32;32161,0932;1625,94;0
36132;Yes;2.University;Single;48;35046,2334;1528,9858;0
60220;Yes;3.Graduate School;Married;45;569,079;569,079;0
87319;Yes;3.Graduate School;Married;47;3713,1652;3713,1652;0
6022;Yes;2.University;Single;22;3686,9695;383,3003;0
15055;Yes;1.High School;Single;22;14401,9141;570,8856;0
15055;Yes;2.University;Married;23;10368,9807;1509,1132;0
18066;Yes;3.Graduate School;Single;23;986,7047;301,1;0
99363;No;3.Graduate School;Married;46;1375,1237;1375,1237;0
18066;Yes;2.University;Married;23;13075,8697;602,2;0
54198;Yes;2.University;Married;25;36365,3525;2754,4628;0
24088;Yes;3.Graduate School;Single;28;16468,3634;782,86;0
135495;Yes;3.Graduate School;Single;32;313,7462;313,7462;0
54198;No;1.High School;Single;47;21057,4285;1204,4;0
114418;Yes;1.High School;Married;54;19799,4327;19799,4327;0
45165;No;2.University;Married;45;117,429;117,429;0
48176;Yes;2.University;Single;34;3565,6262;3565,6262;0
99363;Yes;3.Graduate School;Single;34;74035,0702;4516,5;0
60220;No;3.Graduate School;Single;27;2168,8233;2168,8233;0
48176;Yes;1.High School;Married;34;1475,0889;906,0099;0
150550;Yes;2.University;Single;48;20709,9591;20709,9591;0
15055;No;2.University;Married;43;8709,0164;447,1335;0
51187;Yes;2.University;Single;23;9802,3105;484,1688;0
78286;Yes;3.Graduate School;Single;29;68591,1822;1,8066;0
120440;No;3.Graduate School;Single;29;3357,265;391,43;0
114418;Yes;3.Graduate School;Single;32;30197,6201;3011;0
15055;No;1.High School;Single;29;2211,2784;752,75;0
39143;No;2.University;Married;40;117,429;117,429;0
33121;Yes;2.University;Married;24;19590,7704;19590,7704;0
57209;No;2.University;Single;26;41005,3035;2232,9576;0
15055;No;1.High School;Single;25;14366,3843;752,75;0
6022;Yes;1.High School;Married;45;3748,9961;903,3;0
24088;Yes;2.University;Married;26;9655,0726;511,87;0
150550;Yes;3.Graduate School;Single;39;1698,8062;1646,1137;0
75275;Yes;2.University;Single;31;17568,5828;0;1
15055;No;1.High School;Married;34;1866,2178;396,8498;0
90330;No;2.University;Married;38;51694,3535;2408,8;0
15055;No;1.High School;Married;46;2156,1771;361,32;0
60220;Yes;2.University;Single;32;52,3914;52,3914;0
3011;No;1.High School;Married;47;2745,7309;779,2468;0
60220;No;2.University;Single;32;2818,8982;2818,8982;0
51187;Yes;2.University;Married;42;98,1586;98,1586;0
15055;No;2.University;Single;52;1702,1183;0;1
150550;Yes;2.University;Single;36;6351,4034;1224,2726;0
15055;No;2.University;Single;25;316,155;0;1
24088;No;3.Graduate School;Single;38;7029,4806;446,2302;0
42154;Yes;3.Graduate School;Married;41;117,429;0;1
15055;No;2.University;Married;41;14671,0975;903,3;0
24088;No;2.University;Single;27;166,5083;166,5083;0
6022;No;1.High School;Single;22;5582,6951;1538,3199;0
69253;Yes;3.Graduate School;Single;37;3766,4599;1053,85;0
108396;Yes;3.Graduate School;Single;26;37,6375;37,6375;0
30110;No;2.University;Married;36;14223,6629;537,1624;0
9033;No;2.University;Married;33;7285,1145;424,2499;0
99363;Yes;2.University;Married;30;47008,3342;3011;0
6022;Yes;3.Graduate School;Single;24;95,1476;0;1
24088;Yes;2.University;Married;49;12099,7035;0;1
6022;Yes;2.University;Single;23;5254,4961;481,76;0
48176;No;2.University;Single;28;981,586;0;1
6022;No;2.University;Single;27;761,783;761,783;0
51187;No;3.Graduate School;Married;35;11600,7808;1505,5;0
54198;Yes;2.University;Married;26;1418,4821;332,7155;0
108396;Yes;3.Graduate School;Married;40;349,276;349,276;0
36132;Yes;1.High School;Married;52;35661,9829;1746,38;0
129473;Yes;3.Graduate School;Married;43;1102,6282;1102,6282;0
108396;No;1.High School;Married;32;57609,1619;31761,2324;0
60220;Yes;2.University;Married;60;119,2356;119,2356;0
15055;No;2.University;Single;26;12644,9956;602,2;0
45165;Yes;2.University;Married;36;13794,2943;752,75;0
6022;Yes;3.Graduate School;Single;46;2317,8678;383,3003;0
6022;No;3.Graduate School;Single;23;2059,8251;384,2036;0
78286;Yes;2.University;Single;27;6738,0158;903,3;0
69253;Yes;1.High School;Single;30;836,4558;451,65;0
51187;No;1.High School;Married;43;370,353;370,353;0
9033;No;3.Graduate School;Single;38;7074,9467;0;1
6022;No;2.University;Single;22;4659,2214;0;1
78286;No;1.High School;Married;50;355,9002;323,9836;0
69253;Yes;2.University;Married;32;13918,6486;752,75;0
81297;Yes;2.University;Single;29;42733,9186;1501,8868;0
21077;No;3.Graduate School;Married;39;20700,625;933,41;0
18066;No;2.University;Single;31;16368,0971;776,838;0
54198;No;2.University;Single;28;24682,9736;1505,5;0
48176;Yes;2.University;Married;32;7273,9738;361,32;0
18066;Yes;2.University;Single;48;15403,6738;483,8677;0
15055;No;2.University;Single;48;3621,9319;152,6577;0
9033;Yes;2.University;Married;22;8496,7409;511,87;0
27099;Yes;3.Graduate School;Single;26;10093,1731;568,4768;0
39143;Yes;2.University;Married;33;2553,328;2553,328;0
6022;Yes;2.University;Single;23;3933,2693;602,2;0
48176;Yes;3.Graduate School;Married;41;30125,055;2107,7;0
72264;No;1.High School;Married;40;65443,1817;2559,35;0
60220;No;2.University;Single;29;52416,0902;1806,6;0
60220;Yes;2.University;Single;27;677,475;677,475;0
78286;Yes;3.Graduate School;Single;36;3830,5942;691,6267;0
108396;No;1.High School;Married;42;546,4965;546,4965;0
108396;No;3.Graduate School;Married;47;2510,2707;2510,2707;0
126462;Yes;3.Graduate School;Married;34;445,3269;312,8429;0
120440;Yes;2.University;Married;42;193,0051;193,0051;0
15055;Yes;2.University;Married;41;9452,1312;452,2522;0
150550;No;3.Graduate School;Married;45;39369,1261;39369,1261;0
15055;No;2.University;Single;56;14792,4408;567,2724;0
24088;Yes;3.Graduate School;Single;24;267,0757;0,6022;0
6022;Yes;2.University;Single;50;4646,8763;903,3;0
138506;Yes;3.Graduate School;Single;27;22512,0426;1511,522;0
72264;No;3.Graduate School;Single;33;8142,9484;571,4878;0
36132;No;2.University;Single;30;16217,8482;619,6638;0
6022;No;2.University;Single;24;2244,7005;0;1
87319;No;1.High School;Married;50;9731,552;535,3558;0
15055;Yes;2.University;Single;38;8137,8297;431,4763;0
60220;Yes;2.University;Married;40;7040,3202;602,2;0
30110;No;3.Graduate School;Married;43;13777,1316;752,75;0
78286;Yes;3.Graduate School;Single;36;33155,3254;1354,95;0
3011;Yes;2.University;Single;22;2151,3595;386,6124;0
126462;No;3.Graduate School;Married;47;24943,7262;24943,7262;0
39143;Yes;1.High School;Single;27;8488,9123;602,2;0
45165;Yes;3.Graduate School;Single;25;11499,009;688,6157;0
36132;No;3.Graduate School;Single;33;87,6201;87,6201;0
9033;Yes;2.University;Single;25;2488,5915;343,8562;0
78286;Yes;2.University;Single;31;41462,0722;2107,7;0
18066;No;1.High School;Single;34;98,1586;98,1586;0
33121;No;2.University;Single;26;9188,3676;903,3;0
54198;No;2.University;Single;37;12323,1197;12323,1197;0
15055;Yes;2.University;Married;41;11053,6821;1025,5466;0
27099;Yes;1.High School;Married;45;10226,2593;598,5868;0
6022;Yes;2.University;Single;24;1742,1646;0;1
66242;Yes;3.Graduate School;Single;30;1024,6433;1024,6433;0
72264;No;3.Graduate School;Single;27;1429,6228;602,2;0
132484;Yes;2.University;Single;40;24931,9833;3011;0
114418;No;2.University;Married;31;2383,8087;2383,8087;0
9033;Yes;1.High School;Married;44;6231,5656;511,87;0
36132;Yes;2.University;Single;35;21693,3517;963,52;0
45165;No;3.Graduate School;Single;29;2082,7087;2082,7087;0
27099;No;2.University;Single;28;13354,9894;613,3407;0
3011;Yes;2.University;Single;37;2228,14;348,3727;0
6022;No;2.University;Single;24;4407,5018;0;1
24088;Yes;1.High School;Married;41;16939,2838;0;1
183671;No;2.University;Married;30;2626,4953;642,5474;0
15055;No;1.High School;Married;53;145,7324;145,7324;0
48176;No;3.Graduate School;Single;26;39154,4418;1686,16;0
60220;No;3.Graduate School;Single;29;42698,3888;2049,8888;0
6022;No;3.Graduate School;Single;29;5272,8632;954,487;0
15055;Yes;2.University;Single;56;14597,6291;656,398;0
42154;No;2.University;Married;29;40632,2406;2016,1656;0
48176;No;2.University;Married;45;3339,8012;0;1
96352;Yes;3.Graduate School;Single;30;2355,8064;2258,25;0
15055;Yes;2.University;Married;36;14689,4646;646,7628;0
159583;Yes;1.High School;Married;50;67303,6786;3011;0
24088;Yes;2.University;Single;40;11664,0118;520,3008;0
150550;No;2.University;Married;58;3334,9836;3334,9836;0
81297;Yes;1.High School;Single;30;873,19;873,19;0
6022;Yes;2.University;Single;26;5058,7811;0;1
27099;No;2.University;Married;39;8337,459;451,65;0
3011;No;2.University;Single;44;2301,0062;306,8209;0
96352;Yes;2.University;Married;36;1548,5573;347,7705;0
57209;Yes;3.Graduate School;Married;33;13864,4506;3011;0
54198;No;2.University;Single;30;44366,4828;3021,5385;0
45165;No;2.University;Married;30;1168,268;301,1;0
15055;Yes;3.Graduate School;Married;57;13434,7809;0;1
15055;No;2.University;Single;39;11316,5424;0;1
102374;Yes;2.University;Single;30;11499,6112;602,2;0
96352;No;3.Graduate School;Single;26;3758,9324;381,4937;0
69253;Yes;3.Graduate School;Single;42;98,1586;98,1586;0
36132;Yes;3.Graduate School;Single;31;176,4446;176,4446;0
9033;No;3.Graduate School;Single;34;8373,2899;511,87;0
72264;No;3.Graduate School;Single;34;8300,7248;8300,7248;0
63231;No;3.Graduate School;Single;30;29961,2566;1475,39;0
6022;No;1.High School;Single;24;4786,5867;0;1
6022;Yes;2.University;Married;42;5202,4058;389,3223;0
33121;Yes;3.Graduate School;Single;25;593,7692;1,5055;0
39143;No;2.University;Married;39;26783,1461;977,0695;0
6022;No;2.University;Married;36;3636,3847;0;1
3011;No;3.Graduate School;Married;38;2895,6787;1505,5;0
54198;No;2.University;Married;37;3563,2174;3563,2174;0
84308;Yes;2.University;Single;29;43281,9206;1517,544;0
66242;No;3.Graduate School;Single;29;38161,414;1896,93;0
78286;No;2.University;Married;42;63440,2645;0;1
9033;No;2.University;Married;40;4493,3153;0;1
15055;Yes;2.University;Married;29;445,9291;445,9291;0
48176;No;1.High School;Single;38;13756,6568;833,1437;0
6022;No;2.University;Single;26;39,7452;39,7452;0
84308;No;3.Graduate School;Married;42;794,904;794,904;0
15055;No;2.University;Single;24;2329,6107;388,419;0
69253;No;2.University;Married;31;14764,7396;1505,5;0
18066;No;1.High School;Single;27;11116,0098;602,2;0
57209;No;1.High School;Married;29;2951,6833;301,1;0
30110;Yes;2.University;Single;25;27010,1755;1083,96;0
9033;Yes;2.University;Married;45;5593,8358;602,2;0
60220;Yes;2.University;Single;30;20979,4436;0;1
39143;No;2.University;Single;25;38594,6969;1280,2772;0
36132;No;2.University;Single;29;15329,001;602,2;0
6022;Yes;2.University;Single;23;5738,3638;565,1647;0
9033;Yes;2.University;Single;24;8709,6186;1061,6786;0
21077;Yes;2.University;Single;23;8897,2039;1204,4;0
24088;No;1.High School;Single;25;22967,0047;689,2179;0
24088;Yes;2.University;Single;23;1423,6008;339,6408;0
171627;No;3.Graduate School;Single;31;8657,5283;4517,7044;0
51187;No;3.Graduate School;Married;45;108,396;108,396;0
15055;Yes;2.University;Single;25;261,957;261,957;0
93341;Yes;3.Graduate School;Single;39;80022,1426;3320,2297;0
42154;No;3.Graduate School;Single;27;6056,3254;602,2;0
60220;Yes;2.University;Single;29;21040,2658;1208,0132;0
90330;Yes;2.University;Single;26;2911,637;2911,637;0
90330;Yes;3.Graduate School;Single;26;87591,7966;6023,8066;0
168616;No;3.Graduate School;Married;47;20913,8038;20913,8038;0
60220;No;3.Graduate School;Married;46;21617,7756;0;1
69253;Yes;1.High School;Married;31;55081,1263;2112,5176;0
60220;No;3.Graduate School;Married;36;1445,8822;752,75;0
48176;No;2.University;Single;34;21781,8751;0;1
66242;No;3.Graduate School;Single;29;57078,3226;3044,121;0
18066;No;1.High School;Single;25;14414,2592;903,3;0
117429;Yes;2.University;Married;43;18111,7672;1359,1654;0
84308;Yes;3.Graduate School;Single;39;261,6559;261,6559;0
24088;No;3.Graduate School;Married;60;14374,514;993,63;0
108396;No;2.University;Married;34;9821,2798;466,4039;0
6022;Yes;2.University;Single;21;5543,251;421,54;0
150550;Yes;2.University;Married;31;1693,6875;1693,6875;0
27099;Yes;3.Graduate School;Single;23;923,1726;923,1726;0
9033;Yes;3.Graduate School;Married;33;8472,3518;451,65;0
12044;Yes;2.University;Single;27;10292,5013;2709,9;0
15055;Yes;2.University;Married;41;12860,8843;496,815;0
3011;No;2.University;Single;23;2735,4935;451,65;0
93341;Yes;2.University;Single;26;12925,0186;903,3;0
15055;No;3.Graduate School;Single;34;13375,7653;632,31;0
45165;Yes;3.Graduate School;Married;37;314,9506;314,9506;0
15055;No;1.High School;Married;48;3986,564;481,76;0
75275;Yes;3.Graduate School;Single;30;25541,7108;2626,1942;0
9033;Yes;1.High School;Married;46;7043,3312;511,87;0
9033;No;3.Graduate School;Married;32;5908,4853;402,8718;0
6022;Yes;2.University;Married;44;5034,6931;0;1
9033;Yes;3.Graduate School;Single;24;5521,5718;394,441;0
60220;Yes;2.University;Married;51;39489,8672;1505,5;0
54198;Yes;2.University;Single;29;31004,5681;1615,1004;0
21077;Yes;2.University;Single;26;15433,1816;602,2;0
24088;Yes;3.Graduate School;Married;29;6022;6022;0
90330;Yes;2.University;Married;34;25209,2964;1172,4834;0
66242;Yes;3.Graduate School;Married;36;65192,0643;2902,3029;0
102374;No;2.University;Married;31;19395,9587;703,9718;0
144528;Yes;3.Graduate School;Single;57;700,9608;700,9608;0
18066;Yes;3.Graduate School;Married;25;13038,5333;431,1752;0
60220;No;2.University;Married;28;3727,3169;1509,4143;0
33121;Yes;1.High School;Single;46;14183,0144;602,2;0
60220;No;2.University;Married;42;14756,0077;14756,0077;0
39143;No;3.Graduate School;Single;30;6467,9291;1505,5;0
24088;No;3.Graduate School;Married;46;23401,1909;733,1785;0
54198;No;3.Graduate School;Single;27;7351,0554;5720,9;0
120440;No;2.University;Married;42;84534,4272;3315,4121;0
192704;Yes;1.High School;Single;34;40238,1007;15550,0084;0
150550;No;3.Graduate School;Married;32;16017,6167;6022;0
21077;Yes;3.Graduate School;Single;26;9167,5917;933,41;0
30110;Yes;3.Graduate School;Single;24;399,2586;0;1
36132;Yes;2.University;Married;30;25835,5844;927,6891;0
63231;Yes;3.Graduate School;Single;31;12501,0698;602,2;0
15055;Yes;3.Graduate School;Single;25;5414,6813;1505,5;0
15055;Yes;2.University;Married;45;4240,0902;379,6871;0
78286;No;2.University;Married;35;1204,7011;1204,7011;0
93341;Yes;2.University;Married;29;48942,9017;1541,0298;0
30110;No;3.Graduate School;Single;34;1855,9804;1855,9804;0
96352;No;2.University;Single;34;50535,7207;2438,91;0
36132;Yes;3.Graduate School;Single;32;25120,4719;907,5154;0
24088;No;2.University;Single;24;7592,2365;425,7554;0
6022;No;1.High School;Married;50;5129,8407;662,42;0
114418;No;3.Graduate School;Married;53;108,396;108,396;0
54198;Yes;3.Graduate School;Single;30;39455,8429;2107,7;0
